#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:D_mel_TE_RT_protein" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:D_mel_TE_RT_protein" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:D_mel_TE_RT_protein" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.D_mel_TE_RT_protein" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:D_mel_TE_RT_protein" name="distribution" x="@birthRate.t:D_mel_TE_RT_protein">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@D_mel_TE_RT_protein" id="treeLikelihood.D_mel_TE_RT_protein" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:D_mel_TE_RT_protein">
#            <siteModel id="SiteModel.s:D_mel_TE_RT_protein" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:D_mel_TE_RT_protein" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:D_mel_TE_RT_protein" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:D_mel_TE_RT_protein" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="Blosum62.s:D_mel_TE_RT_protein" spec="beast.base.evolution.substitutionmodel.Blosum62"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:D_mel_TE_RT_protein" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:D_mel_TE_RT_protein" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	YuleModel	birthRate
4799000	-5603.652909336752	-5594.431500385332	-9.221408951420198	-5594.431500385332	1.5561111753977657	9.842606374969847	-9.221408951420198	1.6440122275888418
4800000	-5607.143957085898	-5598.142630224252	-9.001326861646605	-5598.142630224252	1.4903551383240896	9.638748648783377	-9.001326861646605	1.7299944500486026
4801000	-5611.710893808398	-5601.325791364856	-10.385102443542113	-5601.325791364856	1.4589527863346956	9.62510270646445	-10.385102443542113	2.273764843772001
4802000	-5602.233283807668	-5592.587456092601	-9.645827715066552	-5592.587456092601	1.7356966057108154	10.238575421882368	-9.645827715066552	1.28518249929602
4803000	-5607.460392659729	-5597.163778805087	-10.29661385464236	-5597.163778805087	1.8004652703199109	10.484878791565219	-10.29661385464236	1.653691391976792
4804000	-5613.077330263914	-5603.935033385529	-9.142296878384101	-5603.935033385529	1.633255853719091	9.895270383673465	-9.142296878384101	1.4241435943800287
4805000	-5611.79477004546	-5600.98754522092	-10.807224824540064	-5600.98754522092	1.8507093851085914	10.579586973695346	-10.807224824540064	1.7974901782927613
4806000	-5606.883359431931	-5597.732285906917	-9.15107352501413	-5597.732285906917	1.5468309375690588	9.896810804870144	-9.15107352501413	1.459476720974737
4807000	-5604.247916385012	-5594.742740139941	-9.505176245071214	-5594.742740139941	1.5374046686900744	9.752065486183218	-9.505176245071214	1.8839333610546696
4808000	-5603.27329017888	-5594.360006731675	-8.913283447206087	-5594.360006731675	1.5501108925609766	9.717933252590349	-8.913283447206087	1.5274894548545357
4809000	-5609.18593907726	-5600.299511397651	-8.886427679608156	-5600.299511397651	1.5060913129472313	9.557090858835208	-8.886427679608156	1.214502332671612
4810000	-5612.387386845217	-5601.935084780768	-10.452302064448796	-5601.935084780768	1.8567873967186297	10.834013512277409	-10.452302064448796	1.3942142121498136
4811000	-5610.347950205736	-5599.266354596398	-11.081595609338496	-5599.266354596398	1.8285803934211062	10.238211764204767	-11.081595609338496	2.091137930221297
4812000	-5602.959837455251	-5593.825022649814	-9.134814805436855	-5593.825022649814	1.4638596277588576	9.377712319437922	-9.134814805436855	2.0342437200207684
4813000	-5605.877620848784	-5595.785922165572	-10.09169868321262	-5595.785922165572	1.7375506993375474	10.377271279108712	-10.09169868321262	1.0953542245170356
4814000	-5609.490787175849	-5599.496072111284	-9.994715064564506	-5599.496072111284	1.6735706256027387	10.337119434207754	-9.994715064564506	1.6214993874303072
4815000	-5609.412106514337	-5599.401614088925	-10.010492425411604	-5599.401614088925	1.6518973280335874	10.485857932351323	-10.010492425411604	1.459161068532156
4816000	-5603.912830998007	-5594.4056874714215	-9.507143526585118	-5594.4056874714215	1.6177348646487844	9.666702075665405	-9.507143526585118	1.952682702859535
4817000	-5609.03552462075	-5599.314412010111	-9.721112610639151	-5599.314412010111	1.7016161855542313	10.222239958916237	-9.721112610639151	1.560015844193662
4818000	-5608.2011974506195	-5595.3719491562615	-12.829248294357921	-5595.3719491562615	1.555793104249048	10.267033119110716	-12.829248294357921	2.497799526329157
4819000	-5602.938742436152	-5593.094812049971	-9.843930386181583	-5593.094812049971	1.5642434183238982	9.979326282755736	-9.843930386181583	1.035861850419332
4820000	-5604.002089746468	-5593.826392999216	-10.175696747252221	-5593.826392999216	1.6486857951612552	10.203858314850805	-10.175696747252221	1.007522292078644
4821000	-5604.958720773933	-5594.5701114476615	-10.388609326271336	-5594.5701114476615	1.6751817795798098	10.557622593592642	-10.388609326271336	1.6399285739068847
4822000	-5605.463297248409	-5596.165286924765	-9.298010323644334	-5596.165286924765	1.6788517019529812	9.944962275491504	-9.298010323644334	1.5694916035322277
4823000	-5601.885655076462	-5592.865482686507	-9.020172389955711	-5592.865482686507	1.4999497404560147	9.809098962642633	-9.020172389955711	1.4408196325712688
4824000	-5614.782346593739	-5603.959897116164	-10.822449477575105	-5603.959897116164	1.9529022996449532	11.154173949538519	-10.822449477575105	1.2848375875572926
4825000	-5603.562470637852	-5594.59834903361	-8.964121604241528	-5594.59834903361	1.489059282200576	9.748730153034995	-8.964121604241528	1.533793115557369
4826000	-5605.189478611798	-5595.624665846766	-9.564812765031665	-5595.624665846766	1.6018521761031281	10.162140049212079	-9.564812765031665	1.2642126429560638
4827000	-5607.1573076036675	-5597.9860546614445	-9.171252942222972	-5597.9860546614445	1.6033268317556102	9.845858277664767	-9.171252942222972	1.598102541969408
4828000	-5608.570359659549	-5598.949689956525	-9.620669703023577	-5598.949689956525	1.4638849372424523	9.866362106350966	-9.620669703023577	1.0666392275302625
4829000	-5603.117390148206	-5593.913888825503	-9.203501322703275	-5593.913888825503	1.519504927470209	9.938831369738953	-9.203501322703275	1.4104384307034492
4830000	-5620.337448149124	-5609.484236721686	-10.853211427437756	-5609.484236721686	1.758271657705242	11.11923454920782	-10.853211427437756	1.1303759644506135
4831000	-5604.897931260904	-5596.170874194405	-8.727057066499613	-5596.170874194405	1.6447147991920368	9.572721092411397	-8.727057066499613	1.3434995684568376
4832000	-5610.783654137256	-5600.01950180376	-10.764152333495861	-5600.01950180376	1.6605256267466206	10.71258126861905	-10.764152333495861	0.9848090075534001
4833000	-5606.509598674934	-5597.3867877148305	-9.122810960103312	-5597.3867877148305	1.4799175326062586	9.708767182103525	-9.122810960103312	1.1877146869036732
4834000	-5610.33785963065	-5599.905848398841	-10.432011231808744	-5599.905848398841	1.7473578373552783	10.611897995501938	-10.432011231808744	1.0603222996066368
4835000	-5603.401823720987	-5594.290692981025	-9.111130739961801	-5594.290692981025	1.6011158836871833	9.829687019166876	-9.111130739961801	1.5628034945274378
4836000	-5605.368395228089	-5595.060152561366	-10.30824266672369	-5595.060152561366	1.7595019867363784	10.754822800950862	-10.30824266672369	1.3062901568435161
4837000	-5606.7611161889545	-5596.881639786763	-9.879476402191097	-5596.881639786763	1.5914637204171886	10.37180003782673	-9.879476402191097	1.4983430486114127
4838000	-5604.788590608574	-5595.135410417353	-9.653180191220851	-5595.135410417353	1.5746124546311053	10.190984293732711	-9.653180191220851	1.2168509980197135
4839000	-5604.7597135676015	-5595.777088286514	-8.982625281087156	-5595.777088286514	1.6238006738196789	9.705616118648301	-8.982625281087156	1.2679430783857648
4840000	-5607.740528676852	-5597.5441265314175	-10.196402145434012	-5597.5441265314175	1.76590508416452	10.585681248105894	-10.196402145434012	1.1634862714431238
4841000	-5607.33324178781	-5597.4782856855045	-9.854956102305568	-5597.4782856855045	1.5987762116192752	10.347200769025754	-9.854956102305568	1.5102025947708422
4842000	-5603.519867252906	-5593.400931422569	-10.118935830336833	-5593.400931422569	1.5352898954872927	9.906729291491233	-10.118935830336833	2.003274824337164
4843000	-5602.996884846804	-5593.707161752323	-9.289723094481154	-5593.707161752323	1.5286087499473697	9.802974221179488	-9.289723094481154	1.7324922105616873
4844000	-5606.714981640305	-5595.3123262379395	-11.40265540236538	-5595.3123262379395	1.6646297519771847	10.087776568002306	-11.40265540236538	2.26497135729931
4845000	-5606.304469722451	-5597.885923850898	-8.418545871554205	-5597.885923850898	1.4603156190497806	9.323242025052387	-8.418545871554205	1.6979964233015672
4846000	-5604.354820451181	-5594.656185546323	-9.698634904857126	-5594.656185546323	1.6799493811848176	10.179014165398572	-9.698634904857126	1.1772923723866489
4847000	-5604.390028768253	-5594.083510117618	-10.30651865063461	-5594.083510117618	1.6562078848489796	10.607780320188644	-10.30651865063461	1.5500178902238626
4848000	-5605.54173137659	-5594.0869235670425	-11.45480780954798	-5594.0869235670425	1.6823215423312674	10.52607715531278	-11.45480780954798	0.8131839902561373
4849000	-5606.392593553074	-5596.913615827329	-9.478977725745182	-5596.913615827329	1.685134910765862	10.130857259680768	-9.478977725745182	1.3369478984605745
4850000	-5615.530572010974	-5601.84123038748	-13.68934162349387	-5601.84123038748	1.628455483733249	10.170421484649854	-13.68934162349387	2.726887160804736
4851000	-5608.430501622993	-5596.06488785431	-12.36561376868326	-5596.06488785431	1.6356530001446823	10.330181538325721	-12.36561376868326	2.3617381190698654
4852000	-5607.259327844256	-5598.3077525885155	-8.951575255740922	-5598.3077525885155	1.539078966657107	9.720766307367807	-8.951575255740922	1.3123505093325696
4853000	-5608.638161455622	-5599.41541946472	-9.222741990901952	-5599.41541946472	1.3760736501182418	9.406802213553448	-9.222741990901952	2.0455467029818664
4854000	-5605.664181605674	-5594.664272322092	-10.999909283581921	-5594.664272322092	1.7983414657971668	10.85492167402803	-10.999909283581921	1.6905019421971725
4855000	-5607.188096553601	-5598.308979812503	-8.87911674109863	-5598.308979812503	1.4246454436802267	9.427861097623873	-8.87911674109863	1.8762214218728095
4856000	-5606.8869473079085	-5596.922161158712	-9.96478614919627	-5596.922161158712	1.5668534819841995	9.972431261371023	-9.96478614919627	1.9011975296421897
4857000	-5614.5430411588195	-5600.858730854219	-13.684310304600585	-5600.858730854219	1.738768564725075	10.8420461497097	-13.684310304600585	0.5978040781769208
4858000	-5604.286430371046	-5594.828829391169	-9.457600979876407	-5594.828829391169	1.7139141989376192	10.039705700522928	-9.457600979876407	1.224904044189419
4859000	-5603.846326611382	-5592.814431401532	-11.031895209850802	-5592.814431401532	1.6053918085572556	9.989360517944657	-11.031895209850802	0.8113160034263635
4860000	-5605.725425192416	-5596.280659159552	-9.444766032864123	-5596.280659159552	1.6895213945329672	10.100184525453134	-9.444766032864123	1.3212644348290379
4861000	-5610.723531210751	-5602.509791033957	-8.213740176794174	-5602.509791033957	1.3422862337673158	9.18682696889198	-8.213740176794174	1.3393931500539262
4862000	-5609.931325355483	-5599.753908439404	-10.17741691607933	-5599.753908439404	1.5696999720329943	10.572641692612521	-10.17741691607933	1.1661228153589192
4863000	-5606.270716475921	-5594.747002021866	-11.523714454055419	-5594.747002021866	1.859569768243487	11.146039867286605	-11.523714454055419	0.8961217962320298
4864000	-5603.376485032674	-5593.508787573941	-9.867697458733543	-5593.508787573941	1.7601497754065025	10.273790528827726	-9.867697458733543	1.6062841459938473
4865000	-5603.784871480644	-5595.621482642617	-8.16338883802774	-5595.621482642617	1.4378899194019765	9.214615909635693	-8.16338883802774	1.6001165584362236
4866000	-5605.846094878697	-5597.323277963997	-8.52281691470004	-5597.323277963997	1.4330756306737498	9.332964294924308	-8.52281691470004	1.7680152287783817
4867000	-5608.156858851462	-5598.336482231797	-9.82037661966518	-5598.336482231797	1.54179322636385	10.273528212504244	-9.82037661966518	1.574380643110899
4868000	-5603.171561812272	-5592.860443261879	-10.31111855039267	-5592.860443261879	1.8123598750396057	10.544575588524696	-10.31111855039267	1.0798216581029503
4869000	-5606.3437620722825	-5595.7985140116625	-10.545248060620107	-5595.7985140116625	1.4438351097206477	9.586846484302157	-10.545248060620107	2.3439181265032407
4870000	-5602.263683864567	-5592.428282903608	-9.835400960958037	-5592.428282903608	1.6849686197543705	10.359722143586708	-9.835400960958037	1.239032289268745
4871000	-5606.214649574895	-5597.000166256842	-9.214483318052995	-5597.000166256842	1.5137939349865737	9.900106744202716	-9.214483318052995	1.5555286713342733
4872000	-5606.093953191099	-5596.161486908059	-9.932466283040023	-5596.161486908059	1.66422186520154	10.32416938232012	-9.932466283040023	1.596063729906989
4873000	-5603.683476601695	-5593.8951563448345	-9.788320256860214	-5593.8951563448345	1.6385105713240316	10.171401253854585	-9.788320256860214	1.1274534949577342
4874000	-5607.2769116615455	-5597.128731814447	-10.148179847098632	-5597.128731814447	1.5947427799413727	9.831581016691318	-10.148179847098632	2.0642749988075275
4875000	-5605.377072575372	-5595.925269420951	-9.45180315442088	-5595.925269420951	1.7103761228634848	10.113935427531864	-9.45180315442088	1.3521991286136674
4876000	-5603.525477953925	-5594.683207632939	-8.842270320984987	-5594.683207632939	1.6019527316111988	9.659240868174141	-8.842270320984987	1.5592031285134658
4877000	-5607.2676216154105	-5597.48574546664	-9.781876148770529	-5597.48574546664	1.7272277398952396	10.357850874941022	-9.781876148770529	1.3435386085483638
4878000	-5606.875243425072	-5596.7627526452725	-10.112490779799481	-5596.7627526452725	1.5708504093054132	10.560705871367169	-10.112490779799481	1.207337633620175
4879000	-5604.201097120763	-5594.53277537484	-9.668321745923286	-5594.53277537484	1.7102547941334774	10.259479714950075	-9.668321745923286	1.439391907960096
4880000	-5602.608529857432	-5593.1828702655885	-9.42565959184347	-5593.1828702655885	1.5866348521071427	9.909275584640476	-9.42565959184347	1.705150880809509
4881000	-5602.523026702842	-5593.479815126723	-9.043211576119077	-5593.479815126723	1.574478058348999	9.819312205413702	-9.043211576119077	1.477785347169823
4882000	-5604.343603046355	-5595.4132768015315	-8.930326244823915	-5595.4132768015315	1.4711186915390895	9.562868811600085	-8.930326244823915	1.7686438885318385
4883000	-5607.629236757184	-5598.507499417687	-9.12173733949762	-5598.507499417687	1.5530323366166991	9.762338429379422	-9.12173733949762	1.2225889168610447
4884000	-5601.081378587205	-5592.197281659171	-8.884096928034264	-5592.197281659171	1.6400306531065716	9.628150856496957	-8.884096928034264	1.26816030313332
4885000	-5605.274294948778	-5595.288520761282	-9.985774187496446	-5595.288520761282	1.43724337181943	9.735028880848152	-9.985774187496446	2.076686987250023
4886000	-5612.180413868261	-5600.8894778841395	-11.29093598412182	-5600.8894778841395	1.8341135256626544	10.62397893305171	-11.29093598412182	0.8525267389592638
4887000	-5608.332971772383	-5599.123693497482	-9.209278274900727	-5599.123693497482	1.5981467941245182	9.918538410123853	-9.209278274900727	1.512776969213292
4888000	-5600.463978171478	-5591.527564901798	-8.936413269680507	-5591.527564901798	1.45701870768755	9.427935460368666	-8.936413269680507	1.132070072271071
4889000	-5606.919251970477	-5596.074047505325	-10.845204465151294	-5596.074047505325	1.6036332717332342	10.349774829813981	-10.845204465151294	1.9540138769993485
4890000	-5612.607033176511	-5601.644343680666	-10.962689495845662	-5601.644343680666	1.6444234423705275	10.249138130878327	-10.962689495845662	0.8539368030944526
4891000	-5608.669612646248	-5599.320548193803	-9.349064452445207	-5599.320548193803	1.4650216446531235	9.729756192913158	-9.349064452445207	1.1065288949145633
4892000	-5609.173209155851	-5595.912377954256	-13.260831201594304	-5595.912377954256	1.7917168617553074	10.576162952350563	-13.260831201594304	2.4281783206649847
4893000	-5604.601665252274	-5595.9855743745275	-8.616090877746174	-5595.9855743745275	1.431911798680175	9.507674206547083	-8.616090877746174	1.3729594164899368
4894000	-5607.515349409413	-5598.000902438559	-9.514446970853731	-5598.000902438559	1.62117236491705	10.137022763989854	-9.514446970853731	1.2863362756887837
4895000	-5603.662347465642	-5594.4469151221365	-9.215432343505583	-5594.4469151221365	1.5301901314785535	9.937488220969314	-9.215432343505583	1.3471003665348547
4896000	-5603.05775382299	-5593.779727360942	-9.278026462047404	-5593.779727360942	1.5103579025960636	9.720115850984776	-9.278026462047404	1.1280067162740655
4897000	-5603.782548579334	-5595.206797703842	-8.575750875491806	-5595.206797703842	1.449335163072327	9.35072583521492	-8.575750875491806	1.7827126175274486
4898000	-5608.867033313528	-5598.923188943201	-9.943844370326168	-5598.923188943201	1.6818686146317914	10.365313605543564	-9.943844370326168	1.559681046879229
4899000	-5605.880403834345	-5594.30483765467	-11.575566179674741	-5594.30483765467	1.4351779803300921	9.705886902513573	-11.575566179674741	2.5335301809111854
4900000	-5605.687805523808	-5596.366535967016	-9.321269556791933	-5596.366535967016	1.5482796895361965	9.847874439357911	-9.321269556791933	1.1712745203266703
4901000	-5609.128902595756	-5598.353023018958	-10.7758795767981	-5598.353023018958	1.648100715891881	10.64000775729964	-10.7758795767981	1.7463852855913908
4902000	-5603.311954782206	-5593.448503209394	-9.863451572811863	-5593.448503209394	1.612439174072152	10.276713275897707	-9.863451572811863	1.6004981043581827
4903000	-5615.354061388012	-5604.623691511793	-10.730369876219276	-5604.623691511793	1.9564682445245374	11.049771593568844	-10.730369876219276	1.369436643171868
4904000	-5604.0015870641855	-5594.099017340871	-9.902569723314983	-5594.099017340871	1.6151336805935885	10.35171185521567	-9.902569723314983	1.5446196220370698
4905000	-5604.917042764507	-5595.3287768959435	-9.588265868563266	-5595.3287768959435	1.4608281217649006	9.781079251535722	-9.588265868563266	1.8959120801811469
4906000	-5606.461475242149	-5596.540482398675	-9.920992843474881	-5596.540482398675	1.6732515655893683	10.169983670784255	-9.920992843474881	1.7302987263654541
4907000	-5610.14220224688	-5600.207723363711	-9.934478883168701	-5600.207723363711	1.7959616827046128	10.462768441736062	-9.934478883168701	1.3936703968730673
4908000	-5618.211051966609	-5608.335820338389	-9.87523162822075	-5608.335820338389	1.6257263264815205	10.282744029062288	-9.87523162822075	1.6018805026365424
4909000	-5603.809164429354	-5594.445582419141	-9.363582010212353	-5594.445582419141	1.6647532702273775	10.0372256483481	-9.363582010212353	1.317770061487028
4910000	-5608.860180625457	-5598.0664768509	-10.79370377455811	-5598.0664768509	1.8265431539869013	11.025853151020195	-10.79370377455811	1.1002306791982317
4911000	-5613.992952674893	-5602.647650443844	-11.345302231048219	-5602.647650443844	1.494563182826224	9.564984595922267	-11.345302231048219	2.564643357782225
4912000	-5607.703741338069	-5594.676020408012	-13.027720930057816	-5594.676020408012	1.5639179288765777	9.892553090944164	-13.027720930057816	2.7470019367496943
4913000	-5605.716703275874	-5596.550981720838	-9.16572155503648	-5596.550981720838	1.5114401416296361	9.904391112034327	-9.16572155503648	1.358643983883539
4914000	-5607.539021977188	-5596.161048362478	-11.377973614709957	-5596.161048362478	1.9212367549198406	10.903976952944614	-11.377973614709957	1.7935184636934396
4915000	-5609.331038443112	-5599.832126880558	-9.498911562555325	-5599.832126880558	1.4643481709578814	9.787214803594724	-9.498911562555325	1.078062942959736
4916000	-5605.969584763906	-5595.118802002566	-10.85078276134053	-5595.118802002566	1.5111374848674288	9.603835700906817	-10.85078276134053	0.7945070853770271
4917000	-5603.076742575491	-5593.315779815823	-9.7609627596687	-5593.315779815823	1.5728130969557774	10.007510210814669	-9.7609627596687	1.0699519279374492
4918000	-5613.193561095383	-5602.34103472638	-10.852526369003874	-5602.34103472638	1.6465311858410372	10.882206241069072	-10.852526369003874	1.0097307313190953
4919000	-5607.526796127116	-5598.415476077419	-9.111320049696191	-5598.415476077419	1.4783283101037683	9.609192918895975	-9.111320049696191	1.8232747485001426
4920000	-5609.017839177076	-5600.547960630252	-8.469878546823544	-5600.547960630252	1.4891814990663632	9.380977456839721	-8.469878546823544	1.6523496530824024
4921000	-5609.864899764423	-5597.005422152878	-12.859477611545296	-5597.005422152878	1.483522507629869	9.973816515050741	-12.859477611545296	2.6654476630061588
4922000	-5605.0723300929585	-5595.405370228995	-9.66695986396384	-5595.405370228995	1.7372743736253597	10.195920599002593	-9.66695986396384	1.2110362578306095
4923000	-5608.003229986585	-5598.49520736122	-9.508022625364493	-5598.49520736122	1.3935875435540672	9.77445323499818	-9.508022625364493	1.8669026802378181
4924000	-5602.717157502985	-5593.547186925126	-9.169970577859516	-5593.547186925126	1.6154555516121993	9.899845110884772	-9.169970577859516	1.337221145001642
4925000	-5606.677680284316	-5597.6750947294	-9.00258555491595	-5597.6750947294	1.4705619561072576	9.70749616374821	-9.00258555491595	1.2552931843111776
4926000	-5605.863897387309	-5595.907478765722	-9.9564186215872	-5595.907478765722	1.8523563938384382	10.484583872430473	-9.9564186215872	1.369579887658661
4927000	-5601.490453006874	-5592.092423274516	-9.398029732358347	-5592.092423274516	1.5597560287694519	10.077676551230429	-9.398029732358347	1.3985349857068134
4928000	-5604.57579201224	-5594.488256492116	-10.087535520123463	-5594.488256492116	1.658881720724326	10.044771536110057	-10.087535520123463	1.8956610490718244
4929000	-5606.641393262206	-5598.004974474024	-8.636418788182745	-5598.004974474024	1.4147548291913379	9.09309405937513	-8.636418788182745	2.069740097495771
4930000	-5610.167519224771	-5600.232299837563	-9.935219387208345	-5600.232299837563	1.6089020157715785	10.294981757721452	-9.935219387208345	1.6267713416264002
4931000	-5603.776967504101	-5594.5294729427	-9.24749456140163	-5594.5294729427	1.5274761023157881	9.942547829568523	-9.24749456140163	1.5154988234342266
4932000	-5606.12626327283	-5596.755459130536	-9.370804142294599	-5596.755459130536	1.5108841183356458	9.839562923810579	-9.370804142294599	1.7424212380048485
4933000	-5604.874880416666	-5595.553631403034	-9.321249013631622	-5595.553631403034	1.6695779101000245	9.631545584307604	-9.321249013631622	1.0810121173626466
4934000	-5609.889661191435	-5599.114784784309	-10.77487640712534	-5599.114784784309	1.4262512417629072	9.284943164728944	-10.77487640712534	0.7737998101367057
4935000	-5607.75463367067	-5596.46841439919	-11.28621927147981	-5596.46841439919	1.6496454558804736	10.473893303507316	-11.28621927147981	2.0121579890277195
4936000	-5604.303387961433	-5595.474025996633	-8.829361964799944	-5595.474025996633	1.4602442750470446	9.671663625721255	-8.829361964799944	1.4949730976362077
4937000	-5610.618627210997	-5600.9483212965215	-9.670305914475584	-5600.9483212965215	1.6304957764778065	10.224477029063527	-9.670305914475584	1.510921457531882
4938000	-5604.474132052946	-5596.182757567193	-8.291374485752579	-5596.182757567193	1.341716887399124	9.29025325226875	-8.291374485752579	1.4063581825313494
4939000	-5603.440771470056	-5593.014792856415	-10.425978613641087	-5593.014792856415	1.5374157832106703	10.051568860676069	-10.425978613641087	2.008771607922078
4940000	-5606.135494280731	-5596.8454185474275	-9.290075733303745	-5596.8454185474275	1.5666554927028733	9.99783820228307	-9.290075733303745	1.4328051229544532
4941000	-5604.538554077442	-5596.32319149266	-8.215362584782476	-5596.32319149266	1.4341124401126706	9.238085755146363	-8.215362584782476	1.4101194206189271
4942000	-5611.768315559663	-5602.0484143373	-9.719901222364108	-5602.0484143373	1.5825774444215857	10.201002253059915	-9.719901222364108	1.1800476787139431
4943000	-5607.65396524654	-5597.646423568259	-10.00754167828148	-5597.646423568259	1.5348092153581765	10.115032313768006	-10.00754167828148	1.8124770449533325
4944000	-5612.107345160958	-5601.0854162997275	-11.021928861230688	-5601.0854162997275	1.5618847172251833	9.92432636810336	-11.021928861230688	0.805527508117992
4945000	-5607.654138136564	-5596.115878768494	-11.538259368069916	-5596.115878768494	1.758890480635691	10.607851564418004	-11.538259368069916	2.0073513071982068
4946000	-5603.823795103323	-5594.465291363433	-9.358503739890612	-5594.465291363433	1.6774731434454817	9.986792431117397	-9.358503739890612	1.2508077781563822
4947000	-5602.946393991608	-5593.766054666936	-9.180339324671607	-5593.766054666936	1.6097623316898988	9.801199389453807	-9.180339324671607	1.6642048140181447
4948000	-5609.201358847849	-5599.765556255114	-9.43580259273553	-5599.765556255114	1.608930367670063	9.971777985739463	-9.43580259273553	1.6454056830268637
4949000	-5605.492010181079	-5596.021754312027	-9.470255869052572	-5596.021754312027	1.6930791483502712	10.12857341492278	-9.470255869052572	1.3589279636010434
4950000	-5600.167251693438	-5591.007045053038	-9.160206640399455	-5591.007045053038	1.5497641785442169	9.74654256053089	-9.160206640399455	1.191408461441848
4951000	-5611.4923788249835	-5602.148408347862	-9.343970477122081	-5602.148408347862	1.4490976954277022	9.634287892287338	-9.343970477122081	1.9108351918318502
4952000	-5601.584847271649	-5591.32286116669	-10.261986104958464	-5591.32286116669	1.6581993437964115	10.444081018612573	-10.261986104958464	1.6699522371985558
4953000	-5603.265239709132	-5593.28349301211	-9.981746697022293	-5593.28349301211	1.5470130973727962	10.110630678700398	-9.981746697022293	1.0353327942416846
4954000	-5615.007687414433	-5603.279921445734	-11.72776596869968	-5603.279921445734	1.9966275260656159	11.173707721020376	-11.72776596869968	1.7526412509148184
4955000	-5604.324881401655	-5594.42679809715	-9.898083304504802	-5594.42679809715	1.738464527389179	10.130728037665929	-9.898083304504802	1.0681699357744332
4956000	-5608.323619638919	-5596.744998010582	-11.578621628337043	-5596.744998010582	2.0846652115216715	11.540115646483482	-11.578621628337043	1.4741019731975322
4957000	-5606.777611273741	-5597.893612396065	-8.883998877676305	-5597.893612396065	1.5151888319236915	9.71223891518219	-8.883998877676305	1.4100098303754485
4958000	-5610.747970402366	-5601.272367097901	-9.475603304465334	-5601.272367097901	1.6173414570748919	10.0540600489364	-9.475603304465334	1.5750279247182963
4959000	-5609.574962233923	-5601.221480637136	-8.353481596787162	-5601.221480637136	1.430258069821307	9.057323517103898	-8.353481596787162	1.9715479105719904
4960000	-5604.917414285797	-5595.502808563238	-9.414605722559195	-5595.502808563238	1.6681916140145363	10.023255014885809	-9.414605722559195	1.5637085650398965
4961000	-5604.150662286305	-5595.598484841173	-8.552177445132262	-5595.598484841173	1.4047225452057008	9.484948310730344	-8.552177445132262	1.5072717788680203
4962000	-5612.234871443269	-5602.87909056493	-9.355780878338667	-5602.87909056493	1.6565899920243907	9.889681688532258	-9.355780878338667	1.1784069404785942
4963000	-5604.908640150547	-5596.021730400461	-8.88690975008637	-5596.021730400461	1.5137763765822267	9.676117153356984	-8.88690975008637	1.318632282862178
4964000	-5609.203312541265	-5599.029495367599	-10.173817173665878	-5599.029495367599	1.6358908224310458	10.534826260669494	-10.173817173665878	1.1408551737766814
4965000	-5605.691402510868	-5595.945678811712	-9.745723699156024	-5595.945678811712	1.5940717801201378	10.233759273437874	-9.745723699156024	1.5652265598068074
4966000	-5602.890851693237	-5594.419691725931	-8.471159967305377	-5594.419691725931	1.435705077491873	9.430501199474051	-8.471159967305377	1.5137444978341468
4967000	-5604.5784605352555	-5595.248664673742	-9.329795861513505	-5595.248664673742	1.636265165335535	9.740397851122085	-9.329795861513505	1.1174218337126585
4968000	-5604.4352334470195	-5595.638713824749	-8.796519622270193	-5595.638713824749	1.5341975542443116	9.616458670728454	-8.796519622270193	1.3309549028861365
