#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:spoink-insertions" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:spoink-insertions" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:spoink-insertions" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.spoink-insertions" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:spoink-insertions" name="distribution" x="@birthRate.t:spoink-insertions">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@spoink-insertions" id="treeLikelihood.spoink-insertions" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:spoink-insertions">
#            <siteModel id="SiteModel.s:spoink-insertions" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:spoink-insertions" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:spoink-insertions" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:spoink-insertions" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:spoink-insertions" spec="beast.base.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:spoink-insertions" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:spoink-insertions" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	YuleModel	birthRate
4748000	-26003.622788847282	-26234.024821291645	230.4020324443623	-26234.024821291645	0.09208759383476015	0.43686289114359494	230.4020324443623	130.6075399884591
4749000	-26000.126486445446	-26228.84936069508	228.72287424963352	-26228.84936069508	0.0939361686812967	0.44322979396361256	228.72287424963352	157.12651653462214
4750000	-26002.194728929175	-26231.164798612568	228.97006968339312	-26231.164798612568	0.09700717399412098	0.44697205670671686	228.97006968339312	123.93069262089594
4751000	-26006.669206626986	-26234.24280176487	227.57359513788506	-26234.24280176487	0.10087113117037248	0.4585597580510138	227.57359513788506	129.52926921613007
4752000	-26008.772345710033	-26239.234960445352	230.46261473531948	-26239.234960445352	0.09319246830020196	0.4364232927619097	230.46261473531948	130.81947012688514
4753000	-26007.741970501855	-26238.928008389365	231.18603788751147	-26238.928008389365	0.09548121730023415	0.4301379406365174	231.18603788751147	147.6476117642622
4754000	-26011.897806591092	-26240.597538119553	228.6997315284607	-26240.597538119553	0.09621613032855333	0.44614688158278193	228.6997315284607	115.85584538750865
4755000	-26013.490630222805	-26241.763198781464	228.27256855865872	-26241.763198781464	0.0954051502882355	0.45225580820209876	228.27256855865872	122.34349865337997
4756000	-26010.478116261613	-26241.40752955664	230.92941329502668	-26241.40752955664	0.09128569952880589	0.4301416511614968	230.92941329502668	154.18992410419324
4757000	-26004.90205304528	-26232.302342664465	227.40028961918608	-26232.302342664465	0.09522486146097833	0.43049376634708386	227.40028961918608	93.06303287765292
4758000	-26011.90485592869	-26239.20970080427	227.30484487557933	-26239.20970080427	0.09887078368241334	0.45339227909852653	227.30484487557933	154.74367365510957
4759000	-26015.544013678886	-26244.976672950655	229.43265927176907	-26244.976672950655	0.09744514911577477	0.44167186531109304	229.43265927176907	119.4383141450013
4760000	-26006.92982682036	-26238.375095172323	231.44526835196146	-26238.375095172323	0.0903740569313632	0.4156573910893711	231.44526835196146	181.35627567404663
4761000	-26004.23490119825	-26233.22781497246	228.9929137742072	-26233.22781497246	0.09607541307773669	0.4459276556657602	228.9929137742072	120.9644986823389
4762000	-25998.409826827483	-26227.679710849177	229.26988402169462	-26227.679710849177	0.09360438923891441	0.44496388896834277	229.26988402169462	139.6556535438469
4763000	-26002.122725462872	-26230.15483400153	228.03210853865804	-26230.15483400153	0.10166977848692581	0.45501900078081925	228.03210853865804	129.95811345940857
4764000	-26011.94851454762	-26239.80055944748	227.85204489986057	-26239.80055944748	0.10101655469534765	0.4541690066315654	227.85204489986057	117.43848007456181
4765000	-26007.909238305867	-26236.430283255228	228.52104494936057	-26236.430283255228	0.09653086765559499	0.4511882560185765	228.52104494936057	128.36940009602074
4766000	-26003.913143666563	-26232.993825980237	229.08068231367312	-26232.993825980237	0.09379052693988651	0.43950879285394867	229.08068231367312	160.46520056350957
4767000	-26012.705588543005	-26241.607570170112	228.90198162710544	-26241.607570170112	0.09632726101293101	0.44747014125390533	228.90198162710544	123.71155884763314
4768000	-26011.62513492437	-26239.02390104584	227.39876612146972	-26239.02390104584	0.09813731155757036	0.4523870391234713	227.39876612146972	155.5977964372148
4769000	-26013.94305129088	-26246.18931969199	232.24626840110977	-26246.18931969199	0.08977650659199368	0.42328594998120755	232.24626840110977	145.27188697002742
4770000	-26012.689207402233	-26243.260112080345	230.5709046781109	-26243.260112080345	0.09436287907986175	0.43581884214944694	230.5709046781109	137.1462585568513
4771000	-26016.614323800182	-26245.16026168676	228.54593788657957	-26245.16026168676	0.09097532753661414	0.4463241851540646	228.54593788657957	113.8767342591459
4772000	-26007.4499205405	-26237.9319811722	230.48206063170247	-26237.9319811722	0.09951215486205857	0.43649639094924164	230.48206063170247	134.00760545447346
4773000	-26018.673118932682	-26248.400801588727	229.72768265604415	-26248.400801588727	0.0913163751806692	0.4420579989407325	229.72768265604415	135.8841870692225
4774000	-26009.503602667053	-26238.418507008446	228.91490434139416	-26238.418507008446	0.09699098714770979	0.4480988550872477	228.91490434139416	135.2580498941843
4775000	-26019.821922016177	-26246.747062312388	226.92514029621103	-26246.747062312388	0.09749906899300351	0.463346770985103	226.92514029621103	131.9012552437347
4776000	-26009.904166184355	-26238.94279013306	229.0386239487052	-26238.94279013306	0.09699103894091744	0.44514271543286016	229.0386239487052	146.08093986486892
4777000	-26011.793476931998	-26239.83868199562	228.04520506362388	-26239.83868199562	0.10013259827071151	0.4547075891198793	228.04520506362388	133.75188770277123
4778000	-26011.148073456592	-26238.805745802998	227.65767234640492	-26238.805745802998	0.0955419037144031	0.4529326877658675	227.65767234640492	150.49638944268855
4779000	-26000.07265382205	-26231.308224371285	231.2355705492333	-26231.308224371285	0.09296639973823373	0.42781781242752354	231.2355705492333	121.8591361818019
4780000	-26020.273953316882	-26246.18504380145	225.91109048457074	-26246.18504380145	0.10647834122570134	0.4712171839691452	225.91109048457074	130.8098569815871
4781000	-26011.218933953554	-26237.764867865324	226.54593391177016	-26237.764867865324	0.09738582973319375	0.4581810034577957	226.54593391177016	154.97538824242864
4782000	-26004.937475041814	-26234.463992872254	229.5265178304399	-26234.463992872254	0.09368639140068324	0.43281037050965987	229.5265178304399	168.91093613825828
4783000	-26003.807237700406	-26233.61893412158	229.81169642117192	-26233.61893412158	0.09265083070476801	0.43702967353131306	229.81169642117192	116.64572360779599
4784000	-26020.320766348235	-26247.192001741347	226.87123539311048	-26247.192001741347	0.09798564097283795	0.4618677945109283	226.87123539311048	140.58513534577122
4785000	-26012.265290477953	-26242.06563209232	229.80034161436666	-26242.06563209232	0.09548106422749994	0.43666548119189336	229.80034161436666	115.88527628009119
4786000	-26009.96225260966	-26239.57427958638	229.6120269767207	-26239.57427958638	0.09662204303283906	0.42844304970428154	229.6120269767207	105.11179200618807
4787000	-26007.875519930072	-26238.92678558804	231.05126565796851	-26238.92678558804	0.09139350617115949	0.4278724059523746	231.05126565796851	158.6876182554461
4788000	-26010.360890926015	-26237.721177779742	227.36028685372844	-26237.721177779742	0.1008733254067916	0.4476574384253858	227.36028685372844	103.16030998862193
4789000	-26008.040685781223	-26237.362155481263	229.32146970004135	-26237.362155481263	0.09618454962304739	0.4451526013389544	229.32146970004135	130.96566011100447
4790000	-26011.025969260005	-26241.22382692692	230.19785766691243	-26241.22382692692	0.09132029653597243	0.4331987906938753	230.19785766691243	158.82045434826694
4791000	-26009.405281853586	-26235.67193507552	226.26665322193242	-26235.67193507552	0.0978191473477163	0.44951929831074733	226.26665322193242	96.76220350763862
4792000	-26008.125918714853	-26235.817339286714	227.6914205718614	-26235.817339286714	0.09874531918851624	0.4559335523824219	227.6914205718614	118.49242019204787
4793000	-26005.390698353367	-26237.264751414314	231.87405306094664	-26237.264751414314	0.09090114979415044	0.4255177155401726	231.87405306094664	147.41917010403384
4794000	-26015.033464468157	-26245.489609552104	230.45614508394763	-26245.489609552104	0.0913242367124273	0.43658100227062074	230.45614508394763	138.37840863210772
4795000	-26010.629855738975	-26241.509686210957	230.87983047198105	-26241.509686210957	0.09636675080653233	0.4334079331104819	230.87983047198105	132.33586111582312
4796000	-26009.860568297656	-26239.81903571919	229.95846742153458	-26239.81903571919	0.09453332452041976	0.43992447117716327	229.95846742153458	127.95327153757594
4797000	-26011.98308921262	-26239.03598477116	227.0528955585402	-26239.03598477116	0.10018333238486672	0.4569207112035997	227.0528955585402	150.5670863816974
4798000	-26017.07647490268	-26245.914311404078	228.83783650139986	-26245.914311404078	0.09978688722746704	0.44869670268932105	228.83783650139986	128.10191880462583
4799000	-26017.606130936925	-26247.09539991206	229.48926897513738	-26247.09539991206	0.09371003790703249	0.44232902545756003	229.48926897513738	122.39934144795706
4800000	-26016.327680269555	-26243.641508394423	227.31382812486908	-26243.641508394423	0.09632521782400456	0.4440603147243036	227.31382812486908	100.10174849909258
4801000	-26008.964499995916	-26240.37135146816	231.40685147224173	-26240.37135146816	0.09496481599447493	0.4288718011232615	231.40685147224173	129.08403863835315
4802000	-26003.009856420907	-26228.915134923715	225.90527850280702	-26228.915134923715	0.10237720708468216	0.4525466303956887	225.90527850280702	96.33054648692969
4803000	-26004.875657064975	-26231.70837120341	226.83271413843562	-26231.70837120341	0.09398500664748591	0.45513262856866255	226.83271413843562	105.35892704976384
4804000	-26011.131151213467	-26238.85112412686	227.71997291339466	-26238.85112412686	0.09863163730841258	0.4562277700727297	227.71997291339466	120.15065239581259
4805000	-26009.298890189842	-26240.005393177154	230.7065029873131	-26240.005393177154	0.09415959952332151	0.4328738882947339	230.7065029873131	149.7422627249838
4806000	-26007.135614721912	-26235.337025293873	228.20141057196065	-26235.337025293873	0.10027882154748916	0.448926425632056	228.20141057196065	151.51323961774975
4807000	-26010.251821177924	-26239.308210774496	229.0563895965709	-26239.308210774496	0.0966854818761814	0.44609984603025116	229.0563895965709	123.23534060541931
4808000	-26009.300395318656	-26240.361180837932	231.06078551927718	-26240.361180837932	0.09355995247550453	0.4322098104652008	231.06078551927718	134.61448483239747
4809000	-26004.478553714147	-26232.401678607628	227.9231248934797	-26232.401678607628	0.10224805208845683	0.4551804014170029	227.9231248934797	136.83659469349493
4810000	-26002.682514599106	-26235.33476549721	232.65225089810193	-26235.33476549721	0.08889668257140473	0.41750448903821386	232.65225089810193	124.456131519627
4811000	-26015.187831179297	-26246.62985130777	231.442020128472	-26246.62985130777	0.08747067426931344	0.42778959905540714	231.442020128472	126.07133563459202
4812000	-26008.728893852447	-26238.38513369494	229.6562398424942	-26238.38513369494	0.09425954059036692	0.44263776621688117	229.6562398424942	131.80915538656413
4813000	-26002.944312654858	-26230.257630101776	227.31331744692008	-26230.257630101776	0.09851766204051318	0.45882129413363876	227.31331744692008	140.22801605028323
4814000	-26003.005798363713	-26231.82374132865	228.81794296493752	-26231.82374132865	0.09060528613580261	0.4397231341274963	228.81794296493752	163.49100948055587
4815000	-26016.635393419663	-26245.90489447152	229.26950105185796	-26245.90489447152	0.0920140214037908	0.44530440869444193	229.26950105185796	137.17882685615294
4816000	-26020.2683251592	-26248.665921226577	228.39759606737786	-26248.665921226577	0.09811929838333194	0.4515470741296305	228.39759606737786	137.86874357784586
4817000	-26010.10923154271	-26240.36348390741	230.25425236470187	-26240.36348390741	0.09446480648570661	0.43767150529438964	230.25425236470187	141.54394413317186
4818000	-26009.357156099977	-26239.91904941987	230.56189331989273	-26239.91904941987	0.09499891561281543	0.4340018998901782	230.56189331989273	123.56650446417615
4819000	-26011.402375424757	-26240.028493915794	228.62611849103766	-26240.028493915794	0.0964904370662843	0.4493716190767847	228.62611849103766	122.364455755854
4820000	-26015.609477983537	-26245.641148087547	230.03167010400938	-26245.641148087547	0.090153183021551	0.4331554692235196	230.03167010400938	113.71407237878117
4821000	-26022.367762269198	-26250.44793037485	228.08016810565024	-26250.44793037485	0.09790236187274556	0.45413158154962024	228.08016810565024	136.22143632730248
4822000	-26023.99815618303	-26250.924092319932	226.92593613690417	-26250.924092319932	0.09815368606498745	0.4625054360684705	226.92593613690417	136.67104878040928
4823000	-26014.44843602626	-26243.072094331656	228.62365830539505	-26243.072094331656	0.0962172086297913	0.44450070845535794	228.62365830539505	112.19927719960221
4824000	-26016.469780572083	-26246.240789608404	229.7710090363207	-26246.240789608404	0.09584094277568968	0.44101971845844706	229.7710090363207	141.92079526368187
4825000	-26010.010452821443	-26240.997193936793	230.98674111534882	-26240.997193936793	0.09117354519976724	0.4327642427695257	230.98674111534882	137.95360996384503
4826000	-26007.493064196344	-26236.46809363089	228.9750294345468	-26236.46809363089	0.09533696967801938	0.4456180862558092	228.9750294345468	119.72511624212288
4827000	-25999.732812513317	-26230.610336985632	230.87752447231347	-26230.610336985632	0.09312830618857844	0.4327120250365348	230.87752447231347	145.24929244552706
4828000	-26002.258015009786	-26232.5165627128	230.25854770301652	-26232.5165627128	0.09646860189708827	0.43540858356276557	230.25854770301652	151.31640933457012
4829000	-26006.161305585218	-26235.955181625355	229.7938760401379	-26235.955181625355	0.09661695687336087	0.43965080634007275	229.7938760401379	147.3349447986143
4830000	-26009.392236643558	-26237.40270808711	228.01047144355007	-26237.40270808711	0.09633461154587171	0.45296486173594624	228.01047144355007	143.56771267191777
4831000	-26007.80538436341	-26240.009769306147	232.20438494273617	-26240.009769306147	0.08935627874213574	0.4237457871993788	232.20438494273617	134.9146862056527
4832000	-26010.968328220784	-26239.418662176868	228.45033395608166	-26239.418662176868	0.09602655122180495	0.44276075453420044	228.45033395608166	161.88024242586064
4833000	-26016.092910832278	-26245.52614674408	229.43323591180246	-26245.52614674408	0.09663845623781073	0.44155687828718376	229.43323591180246	149.16638647849348
4834000	-26011.667941663596	-26242.02837383542	230.3604321718215	-26242.02837383542	0.09637716297648279	0.43715543408081187	230.3604321718215	139.65202470039424
4835000	-26020.416031115397	-26250.178141046934	229.7621099315366	-26250.178141046934	0.09008733651902981	0.4359658801866837	229.7621099315366	158.76265744544926
4836000	-26015.048659845404	-26245.241637203275	230.1929773578709	-26245.241637203275	0.09000562639492221	0.4243885321650482	230.1929773578709	177.90406333790807
4837000	-26007.579759906635	-26236.294549177477	228.71478927084257	-26236.294549177477	0.09576164946996649	0.44930860474788864	228.71478927084257	137.45476697343824
4838000	-26008.344020605753	-26236.94890453133	228.6048839255793	-26236.94890453133	0.09393977742574929	0.44960234225435286	228.6048839255793	122.58221476206651
4839000	-25999.155097300096	-26230.97601440729	231.82091710719334	-26230.97601440729	0.0937108411957135	0.4257689696263693	231.82091710719334	129.52775917315208
4840000	-26011.936283881587	-26241.92686539697	229.990581515384	-26241.92686539697	0.09482868856179705	0.4401206747065897	229.990581515384	135.9427934267613
4841000	-26001.748934246738	-26230.658925839954	228.9099915932177	-26230.658925839954	0.0968387599852575	0.44486307985794554	228.9099915932177	116.8445043198598
4842000	-25992.290509509585	-26222.614953693683	230.324444184099	-26222.614953693683	0.09567756075562418	0.4354154933133747	230.324444184099	122.16489723365287
4843000	-26007.690963401703	-26230.715037337548	223.024073935844	-26230.715037337548	0.10054164353269482	0.4642895540211065	223.024073935844	86.66856415032727
4844000	-26026.690591835755	-26257.096072799406	230.40548096365265	-26257.096072799406	0.09134735366027644	0.4338073481966825	230.40548096365265	153.3665568891771
4845000	-26009.88138406091	-26238.381049564676	228.49966550376413	-26238.381049564676	0.09898367228310026	0.4500267028147698	228.49966550376413	121.03344120833876
4846000	-26006.453788687533	-26235.505137140088	229.05134845255387	-26235.505137140088	0.09114248329309038	0.447078163469135	229.05134845255387	128.59133233627477
4847000	-26002.9786052362	-26231.10492512694	228.12631989073824	-26231.10492512694	0.09750415925393906	0.45389028738845155	228.12631989073824	135.54708055435938
4848000	-26006.49074390502	-26237.238076970276	230.7473330652582	-26237.238076970276	0.09511225299003101	0.4345543234039609	230.7473330652582	135.74854302705563
4849000	-26008.21430309912	-26237.317137874925	229.10283477580344	-26237.317137874925	0.0949030971085309	0.44098600336453314	229.10283477580344	113.22790447083548
4850000	-26006.384809142277	-26235.56042716894	229.17561802666387	-26235.56042716894	0.09620367763084102	0.43813209611604875	229.17561802666387	162.20449453497167
4851000	-26004.831843068358	-26235.798613598763	230.96677053040676	-26235.798613598763	0.09313928758619142	0.4328786045639972	230.96677053040676	138.62599106109954
4852000	-26002.320101809582	-26231.640954708713	229.32085289913078	-26231.640954708713	0.08901697570318341	0.42172864358781037	229.32085289913078	98.7708543976215
4853000	-26011.760975794605	-26241.19981572132	229.43883992671599	-26241.19981572132	0.09851930406712335	0.44400040419329984	229.43883992671599	128.06576552785674
4854000	-26024.94046537846	-26251.79277526711	226.85230988864953	-26251.79277526711	0.09767970673911311	0.45745621595162067	226.85230988864953	152.33411613820968
4855000	-26013.450018755386	-26245.26544240079	231.81542364540127	-26245.26544240079	0.09417243638988745	0.4267082477718526	231.81542364540127	136.16142920099512
4856000	-26012.85564568635	-26241.704181484838	228.84853579848794	-26241.704181484838	0.09210128419723512	0.44192915306579317	228.84853579848794	158.28707178902292
4857000	-26009.22340871327	-26239.529216118004	230.30580740473147	-26239.529216118004	0.09211717089901113	0.43610236300837546	230.30580740473147	123.65048591135036
4858000	-26009.264128851424	-26238.350430813727	229.08630196230163	-26238.350430813727	0.09583201068429953	0.44692399551900125	229.08630196230163	130.29473610339528
4859000	-25997.94962608679	-26226.857707240983	228.90808115419495	-26226.857707240983	0.09393410170357055	0.448144657933697	228.90808115419495	135.31027045722183
4860000	-25998.50767127246	-26228.497876937545	229.99020566508705	-26228.497876937545	0.09475969626457172	0.43930248727769705	229.99020566508705	126.05847380792669
4861000	-26006.67183863485	-26236.80178890595	230.12995027109778	-26236.80178890595	0.09675747756286764	0.43802009598694597	230.12995027109778	125.35887267329595
4862000	-26001.21392432053	-26229.29882770667	228.08490338613623	-26229.29882770667	0.10011357517952893	0.45194436833780915	228.08490338613623	116.88838327998496
4863000	-26005.88237988683	-26236.240813713903	230.35843382707444	-26236.240813713903	0.08853481799925988	0.43268663524495315	230.35843382707444	117.20391310026369
4864000	-26008.77056658832	-26239.49897187466	230.728405286341	-26239.49897187466	0.09389322322036237	0.4344161715015036	230.728405286341	140.7269278120185
4865000	-26008.278331028716	-26236.32611563881	228.0477846100938	-26236.32611563881	0.09551639905033106	0.45413545567706	228.0477846100938	137.59531711772803
4866000	-26005.456154021376	-26233.296587609846	227.8404335884696	-26233.296587609846	0.0972963782101782	0.444148341750448	227.8404335884696	104.10415489621026
4867000	-26000.164911487533	-26227.4490954781	227.2841839905654	-26227.4490954781	0.10181983665960978	0.45699136314399375	227.2841839905654	146.51992301148334
4868000	-26010.817110605003	-26239.42941042024	228.61229981523755	-26239.42941042024	0.09577773747470826	0.44450043244085313	228.61229981523755	155.80528263735476
4869000	-26003.368427000747	-26231.623315347948	228.2548883472003	-26231.623315347948	0.10014188806478705	0.4532165402858649	228.2548883472003	127.62158521508637
4870000	-26004.4553096972	-26233.084575306588	228.62926560938647	-26233.084575306588	0.09255542471016599	0.43918415933486066	228.62926560938647	106.34224965224804
4871000	-26006.814093817302	-26237.12904016077	230.31494634346853	-26237.12904016077	0.09323038979584415	0.43326194227600107	230.31494634346853	156.67466518919468
4872000	-26002.987317409687	-26235.314918825934	232.32760141624763	-26235.314918825934	0.09080142363537334	0.42294007806982026	232.32760141624763	136.07560927148688
4873000	-26005.280061090612	-26234.819853864006	229.53979277339369	-26234.819853864006	0.0940181649597372	0.4434783970250579	229.53979277339369	135.2670646963532
4874000	-26007.510611353733	-26236.98476639664	229.47415504290453	-26236.98476639664	0.0930265031866373	0.44152566012059496	229.47415504290453	119.90506584818677
4875000	-26009.435547699097	-26239.59108552148	230.15553782238257	-26239.59108552148	0.09054153402249278	0.43878634716763526	230.15553782238257	137.99232020260365
4876000	-26011.078577260214	-26240.32006981437	229.2414925541569	-26240.32006981437	0.09170853752361721	0.44511153644191975	229.2414925541569	139.99135097014292
4877000	-26003.460697476803	-26234.417741525758	230.95704404895457	-26234.417741525758	0.08898653702551013	0.42866110336712115	230.95704404895457	118.99150108548702
4878000	-25999.370860483607	-26228.12151477934	228.7506542957333	-26228.12151477934	0.09057929479772454	0.43353216557882907	228.7506542957333	102.68221925444186
4879000	-25995.874387523425	-26227.256900930544	231.38251340712011	-26227.256900930544	0.08957851787493677	0.4286786572466604	231.38251340712011	127.50518820282534
4880000	-25998.450920061106	-26228.28959922042	229.83867915931657	-26228.28959922042	0.09485957998357034	0.4402576106027214	229.83867915931657	143.4352333021345
4881000	-25998.411560211356	-26227.613160545865	229.2016003345086	-26227.613160545865	0.09855631383541474	0.44442838475158586	229.2016003345086	144.55494288832045
4882000	-26012.40792565403	-26241.77535558384	229.3674299298072	-26241.77535558384	0.10024703032152912	0.4403622092512279	229.3674299298072	115.81974741632669
4883000	-26007.55804729605	-26236.804789121863	229.24674182581174	-26236.804789121863	0.0932279089058553	0.44201291152444555	229.24674182581174	151.55421264243805
4884000	-26003.877413787195	-26232.155731688144	228.27831790094788	-26232.155731688144	0.0962455123292042	0.45285596896652464	228.27831790094788	134.82873026325265
4885000	-26003.889960217224	-26232.858141122164	228.96818090494156	-26232.858141122164	0.09284212392858363	0.44715529291394873	228.96818090494156	124.68867854670454
4886000	-25998.855471424682	-26227.923660338234	229.0681889135517	-26227.923660338234	0.09564740629488047	0.44677467880443195	229.0681889135517	137.15612795757696
4887000	-26004.906555841753	-26234.318617413297	229.4120615715433	-26234.318617413297	0.09404071882306067	0.44429089337927813	229.4120615715433	136.92308601163896
4888000	-26003.921872859486	-26232.829999934762	228.90812707527564	-26232.829999934762	0.0941669697760556	0.43860323911439375	228.90812707527564	108.29485637899843
4889000	-26018.13941189444	-26245.328290039262	227.18887814482042	-26245.328290039262	0.10069520605131346	0.4538130948576086	227.18887814482042	107.51922437104884
4890000	-26017.802203846048	-26246.292147123204	228.4899432771579	-26246.292147123204	0.09741410999856685	0.4376802195246784	228.4899432771579	171.2678516016385
4891000	-26007.525944814675	-26238.803623460764	231.27767864608836	-26238.803623460764	0.09368599565240757	0.42875706790334844	231.27767864608836	150.98722701803734
4892000	-26009.96584157001	-26240.31320479001	230.3473632200004	-26240.31320479001	0.09218759157945483	0.4362764885004301	230.3473632200004	125.32507871141667
4893000	-26010.819505416268	-26240.682307974716	229.86280255844878	-26240.682307974716	0.09444063242253728	0.43042451041499175	229.86280255844878	169.72483989073788
4894000	-26012.62107036791	-26240.255639125975	227.63456875806588	-26240.255639125975	0.09745071317999668	0.45534684862489083	227.63456875806588	115.8689711672414
4895000	-26012.93763642881	-26239.91342043321	226.97578400439937	-26239.91342043321	0.10270454203628819	0.4581928836793973	226.97578400439937	148.77890225247384
4896000	-26019.579634126112	-26250.196600052142	230.61696592602902	-26250.196600052142	0.08833923401158479	0.4355111638934884	230.61696592602902	136.08452770412427
4897000	-26017.227263435532	-26244.919601912534	227.69233847700048	-26244.919601912534	0.0925428628524772	0.43978809001715524	227.69233847700048	175.64993123183717
4898000	-26014.58791750506	-26244.437829510884	229.8499120058238	-26244.437829510884	0.090987909627711	0.44112789688327675	229.8499120058238	131.11307768524068
4899000	-26007.343737454365	-26236.569676345367	229.2259388910036	-26236.569676345367	0.09250599043200608	0.4397388938542802	229.2259388910036	157.82489101933098
4900000	-25996.950099843805	-26229.19146627277	232.24136642896366	-26229.19146627277	0.09016271315356428	0.42363166719393686	232.24136642896366	137.00430443342702
4901000	-26003.137955311453	-26231.684918062743	228.5469627512885	-26231.684918062743	0.0995822830867725	0.4483528870632541	228.5469627512885	117.66030111157308
4902000	-26016.94954965149	-26248.657385454822	231.70783580333372	-26248.657385454822	0.08681995594881133	0.4274751515244083	231.70783580333372	135.68179294054917
4903000	-26005.014335383676	-26234.84516022361	229.83082483993513	-26234.84516022361	0.09067281921262392	0.43496008602633685	229.83082483993513	113.76618239891134
4904000	-26012.056035552487	-26243.34587358358	231.2898380310927	-26243.34587358358	0.08930307298340663	0.4277104406227675	231.2898380310927	122.60829077144253
4905000	-26010.821745801477	-26239.74575686141	228.92401105993514	-26239.74575686141	0.09332015199688276	0.44387632795506826	228.92401105993514	115.27412661171965
4906000	-26005.726451277063	-26235.218768672672	229.4923173956072	-26235.218768672672	0.09258724475697086	0.443585023754427	229.4923173956072	138.05681127667305
4907000	-26008.30498551717	-26235.019059081213	226.7140735640425	-26235.019059081213	0.10149341556827833	0.46526206764060785	226.7140735640425	128.4258380917153
4908000	-26018.12918557687	-26247.776816169964	229.64763059309394	-26247.776816169964	0.0963642833244068	0.43976336693205587	229.64763059309394	150.32750977573752
4909000	-26018.723265426113	-26246.372521122386	227.64925569627235	-26246.372521122386	0.09078114856117954	0.42898493536627047	227.64925569627235	193.44785753058238
4910000	-26023.831993621134	-26254.98121034899	231.149216727855	-26254.98121034899	0.08994923966234428	0.4314940828900681	231.149216727855	139.84901573148818
4911000	-26020.230688793552	-26246.502553668794	226.27186487524247	-26246.502553668794	0.10603296732955599	0.4669549758780494	226.27186487524247	137.90619286177358
4912000	-26022.156691023185	-26251.159383302045	229.0026922788585	-26251.159383302045	0.09557480530180805	0.44647920813049957	229.0026922788585	123.02286240532295
4913000	-26027.656134467063	-26256.27237660226	228.61624213519775	-26256.27237660226	0.09768813049483814	0.44551769438159916	228.61624213519775	153.25553608884985
4914000	-26021.819776480257	-26249.969202641616	228.1494261613579	-26249.969202641616	0.09636319123641714	0.45201238061779647	228.1494261613579	118.34908808067527
4915000	-26021.93438703877	-26251.99012829017	230.05574125139913	-26251.99012829017	0.09350944600586103	0.43961723162410365	230.05574125139913	136.45333010106793
4916000	-26006.254888806867	-26233.85746540212	227.60257659525533	-26233.85746540212	0.10137562143288063	0.4545376612931773	227.60257659525533	147.29692502403336
4917000	-26001.96830010152	-26232.610753390196	230.64245328867713	-26232.610753390196	0.09380686576995251	0.43317375917498974	230.64245328867713	150.22338679443496
4918000	-26008.68040396802	-26241.322979658828	232.6425756908076	-26241.322979658828	0.0903746645492029	0.41381854459744377	232.6425756908076	170.30385657312345
4919000	-26021.418629195472	-26249.956942533223	228.5383133377524	-26249.956942533223	0.09395454128480411	0.4509857041571695	228.5383133377524	134.19536089036168
4920000	-25993.86516913594	-26220.997342965184	227.13217382924114	-26220.997342965184	0.09966185396158198	0.4536826074671486	227.13217382924114	156.4582790317532
4921000	-26005.941038729594	-26230.551357355977	224.61031862638288	-26230.551357355977	0.10288556902152393	0.4566139803335627	224.61031862638288	91.11226177464066
4922000	-26004.832084499187	-26236.489040308148	231.65695580896042	-26236.489040308148	0.09062649738208728	0.42777377418729917	231.65695580896042	141.3814090931878
4923000	-26014.64341024293	-26245.03118229417	230.38777205124094	-26245.03118229417	0.09188047028746561	0.4362778083445294	230.38777205124094	144.26760724638714
